Sim_Time,Sim_Alt,State - Time (s),State - Flight Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),State - Off-Vert Angle (deg),State - Time in Stage (s),HITL_Accelerometer - Acc X (m/s^2),HITL_Accelerometer - Acc Y (m/s^2),HITL_Accelerometer - Acc Z (m/s^2),HITL_Gyroscope - Gyro X (rad/s),HITL_Gyroscope - Gyro Y (rad/s),HITL_Gyroscope - Gyro Z (rad/s),HITL_Barometer - Pres (hPa),HITL_Barometer - Temp (C),HITL_Barometer - Alt ASL (m),HITL_GPS - Lat (deg),HITL_GPS - Lon (deg),HITL_GPS - Alt (m),HITL_GPS - vN (m/s),HITL_GPS - vE (m/s),HITL_GPS - vD (m/s),HITL_GPS - Fix Quality,HITL_GPS - Time of Day,HITL_Magnetometer - Mag X (uT),HITL_Magnetometer - Mag Y (uT),HITL_Magnetometer - Mag Z (uT)
0.19999999999999998,0.0,0.200,0,-0.000,0.000,-2.386,-0.000,-0.000,-7.301,-0.000,0.000,-0.090,0.191,0.200,0.032,-0.002,9.720,0.003,0.013,0.011,1013.290,15.000,-0.333,45.0000000,-122.0000000,-0.320,0.000,0.000,0.000,8,00:00:00,-0.850,0.750,-0.850
0.21999999999999997,0.0,0.220,0,-0.000,0.000,-2.014,-0.000,-0.000,-4.000,-0.000,-0.000,-0.039,0.449,0.220,-0.013,-0.075,9.770,0.019,0.008,0.010,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.050,0.150,-0.020
0.23999999999999996,0.0,0.240,0,-0.000,-0.000,-1.829,-0.000,-0.000,-2.439,0.000,-0.000,0.023,0.484,0.240,0.077,-0.030,9.833,-0.011,0.008,-0.006,1013.300,15.000,-0.416,45.0000000,-122.0000000,-0.450,0.000,0.000,0.000,8,00:00:00,0.040,0.740,-0.030
0.25999999999999995,0.0,0.260,0,-0.000,-0.000,-1.413,-0.000,-0.000,0.103,-0.000,-0.000,0.011,0.861,0.260,-0.066,-0.132,9.820,0.008,0.011,-0.016,1013.170,15.000,0.666,45.0000000,-122.0000000,0.650,0.000,0.000,0.000,8,00:00:00,-0.180,0.180,-0.200
0.27999999999999997,0.0,0.280,0,-0.000,-0.000,-2.113,-0.000,-0.000,-3.484,0.000,0.000,0.063,0.617,0.280,0.090,0.057,9.872,-0.008,0.001,-0.003,1013.700,15.000,-3.744,45.0000000,-122.0000000,-3.730,0.000,0.000,0.000,8,00:00:00,0.300,-0.580,0.700
0.3,0.0,0.300,0,-0.000,-0.000,-0.811,-0.000,-0.000,3.089,-0.000,0.000,0.046,0.466,0.300,0.053,-0.060,9.855,0.009,-0.008,0.006,1012.690,15.000,4.661,45.0000000,-122.0000000,4.680,0.000,0.000,0.000,8,00:00:00,0.180,0.450,-0.310
0.32,0.0,0.320,0,-0.000,-0.000,-1.837,-0.000,-0.000,-1.817,0.000,0.000,-0.014,0.285,0.320,-0.043,-0.022,9.796,0.014,0.009,-0.002,1013.880,15.000,-5.241,45.0000000,-122.0000000,-5.220,0.000,0.000,0.000,8,00:00:00,0.080,-1.010,-0.490
0.34,0.0,0.340,0,-0.000,-0.000,-1.531,-0.000,-0.000,-0.357,-0.000,-0.000,0.039,0.274,0.340,-0.047,-0.001,9.849,-0.018,-0.004,0.011,1013.190,15.000,0.499,45.0000000,-122.0000000,0.480,0.000,0.000,0.000,8,00:00:00,-0.490,0.280,-0.040
0.36000000000000004,0.0,0.360,0,-0.000,-0.000,-1.594,-0.000,-0.000,-0.582,-0.000,-0.000,0.029,0.426,0.360,-0.026,-0.068,9.838,0.017,0.000,-0.015,1013.390,15.000,-1.165,45.0000000,-122.0000000,-1.140,0.000,0.000,0.000,8,00:00:00,-0.290,0.170,-0.940
0.38000000000000006,0.0,0.380,0,-0.000,-0.000,-0.244,-0.000,-0.000,4.629,0.000,-0.000,0.037,0.473,0.380,0.043,-0.069,9.847,-0.003,-0.001,0.002,1012.470,15.000,6.492,45.0000000,-122.0000000,6.530,0.000,0.000,0.000,8,00:00:00,-0.360,1.170,-0.950
0.4000000000000001,0.0,0.400,0,-0.000,-0.000,0.707,-0.000,-0.000,7.756,-0.000,-0.000,-0.058,0.256,0.400,-0.015,-0.041,9.752,-0.005,0.008,-0.001,1012.600,15.000,5.410,45.0000000,-122.0000000,5.450,0.000,0.000,0.000,8,00:00:00,0.130,0.950,0.540
0.4200000000000001,0.0,0.420,0,-0.000,-0.000,1.011,-0.000,-0.000,8.273,0.000,-0.000,-0.041,0.422,0.420,0.046,-0.055,9.768,-0.006,0.002,-0.025,1012.960,15.000,2.413,45.0000000,-122.0000000,2.380,0.000,0.000,0.000,8,00:00:00,-0.250,0.250,0.190
0.4400000000000001,0.0,0.440,0,-0.000,-0.000,0.409,-0.000,-0.000,5.720,-0.000,-0.000,0.004,0.282,0.440,-0.013,-0.046,9.814,0.016,0.000,0.002,1013.600,15.000,-2.912,45.0000000,-122.0000000,-2.920,0.000,0.000,0.000,8,00:00:00,0.420,0.290,0.310
0.46000000000000013,0.0,0.460,0,-0.000,-0.000,1.399,-0.000,-0.000,8.509,0.000,-0.000,0.049,0.245,0.460,0.005,-0.042,9.859,0.018,-0.004,0.007,1012.430,15.000,6.825,45.0000000,-122.0000000,6.830,0.000,0.000,0.000,8,00:00:00,-0.100,0.490,-0.090
0.48000000000000015,0.0,0.480,0,-0.000,-0.000,1.011,-0.000,-0.000,6.804,-0.000,-0.000,0.064,0.199,0.480,0.024,0.025,9.874,-0.002,0.014,0.001,1013.430,15.000,-1.498,45.0000000,-122.0000000,-1.530,0.000,0.000,0.000,8,00:00:00,0.460,0.230,-0.790
0.5000000000000001,0.0,0.500,0,-0.000,-0.000,0.849,-0.000,-0.000,5.929,-0.000,-0.000,-0.082,0.389,0.500,0.018,0.064,9.727,0.000,0.001,-0.018,1013.280,15.000,-0.250,45.0000000,-122.0000000,-0.250,0.000,0.000,0.000,8,00:00:00,-0.110,0.590,-0.200
0.5200000000000001,0.0,0.520,0,-0.000,-0.000,1.552,-0.000,-0.000,7.580,-0.000,-0.000,-0.015,0.111,0.520,-0.017,-0.008,9.795,-0.010,-0.004,0.001,1012.550,15.000,5.826,45.0000000,-122.0000000,5.860,0.000,0.000,0.000,8,00:00:00,-0.200,-0.270,-0.530
0.5400000000000001,0.0,0.540,0,-0.000,-0.000,1.474,-0.000,-0.000,6.955,-0.000,0.000,0.024,0.221,0.540,0.025,-0.029,9.834,-0.008,-0.017,-0.010,1013.170,15.000,0.666,45.0000000,-122.0000000,0.670,0.000,0.000,0.000,8,00:00:00,0.260,-0.160,0.260
0.5600000000000002,0.0,0.560,0,-0.000,-0.000,0.437,-0.000,-0.000,3.866,-0.000,0.000,0.039,0.216,0.560,-0.030,0.022,9.849,-0.005,0.002,0.006,1014.060,15.000,-6.738,45.0000000,-122.0000000,-6.710,0.000,0.000,0.000,8,00:00:00,0.410,-0.530,0.450
0.5800000000000002,0.0,0.580,0,-0.000,-0.000,0.376,-0.000,-0.000,3.514,0.000,0.000,0.033,0.845,0.580,0.130,0.064,9.842,-0.006,-0.002,0.004,1013.240,15.000,0.083,45.0000000,-122.0000000,0.080,0.000,0.000,0.000,8,00:00:00,-0.660,0.050,-0.160
0.6000000000000002,0.0,0.600,0,-0.000,-0.000,1.075,-0.000,-0.000,5.058,-0.000,-0.000,-0.002,0.625,0.600,-0.023,-0.105,9.807,0.004,0.008,-0.008,1012.500,15.000,6.242,45.0000000,-122.0000000,6.270,0.000,0.000,0.000,8,00:00:00,0.680,0.080,0.290
0.6200000000000002,0.0,0.620,0,-0.000,-0.000,1.571,-0.000,-0.000,5.997,0.000,0.000,-0.026,0.509,0.620,-0.085,-0.020,9.784,0.005,0.024,0.014,1012.630,15.000,5.160,45.0000000,-122.0000000,5.190,0.000,0.000,0.000,8,00:00:00,0.350,-0.070,0.600
0.6400000000000002,0.0,0.640,0,-0.000,-0.000,1.082,-0.000,-0.000,4.593,-0.000,-0.000,-0.036,0.056,0.640,0.009,0.001,9.774,-0.003,-0.013,-0.010,1013.600,15.000,-2.912,45.0000000,-122.0000000,-2.910,0.000,0.000,0.000,8,00:00:00,0.200,-0.370,0.410
0.6600000000000003,0.0,0.660,0,-0.000,-0.000,1.332,-0.000,-0.000,4.946,0.000,0.000,-0.006,0.434,0.660,-0.072,-0.017,9.803,-0.001,0.006,0.001,1012.860,15.000,3.246,45.0000000,-122.0000000,3.270,0.000,0.000,0.000,8,00:00:00,0.310,0.050,0.000
0.6800000000000003,0.0,0.680,0,-0.000,-0.000,0.693,-0.000,-0.000,3.344,0.000,-0.000,0.066,0.305,0.680,0.041,-0.034,9.876,0.012,0.003,-0.002,1013.810,15.000,-4.659,45.0000000,-122.0000000,-4.690,0.000,0.000,0.000,8,00:00:00,-0.860,-0.300,-0.110
0.7000000000000003,0.0,0.700,0,-0.000,-0.000,0.289,-0.000,-0.000,2.352,-0.000,0.000,0.020,0.207,0.700,-0.035,0.008,9.830,-0.007,0.004,0.009,1013.610,15.000,-2.995,45.0000000,-122.0000000,-3.010,0.000,0.000,0.000,8,00:00:00,0.590,-0.150,-0.690
0.7200000000000003,0.0,0.720,0,-0.000,-0.000,0.836,-0.000,-0.000,3.379,-0.000,0.000,0.039,0.045,0.720,-0.008,0.001,9.849,0.002,-0.022,0.003,1012.550,15.000,5.826,45.0000000,-122.0000000,5.810,0.000,0.000,0.000,8,00:00:00,-0.250,0.240,-0.500
0.7400000000000003,0.0,0.740,0,-0.000,-0.000,0.418,-0.000,-0.000,2.408,0.000,0.000,0.006,0.291,0.740,-0.028,-0.041,9.816,-0.013,-0.010,0.010,1013.640,15.000,-3.245,45.0000000,-122.0000000,-3.260,0.000,0.000,0.000,8,00:00:00,0.580,-0.060,-0.320
0.7600000000000003,0.0,0.760,0,-0.000,-0.000,0.723,-0.000,-0.000,2.907,0.000,0.000,-0.093,0.272,0.760,0.029,0.036,9.717,0.009,0.012,-0.016,1012.800,15.000,3.745,45.0000000,-122.0000000,3.770,0.000,0.000,0.000,8,00:00:00,0.130,0.280,0.020
0.7800000000000004,0.0,0.780,0,-0.000,-0.000,0.866,-0.000,-0.000,3.069,-0.000,-0.000,0.013,0.225,0.780,-0.033,-0.019,9.822,-0.010,0.005,-0.002,1012.970,15.000,2.330,45.0000000,-122.0000000,2.290,0.000,0.000,0.000,8,00:00:00,-0.920,-0.490,-0.340
0.8000000000000004,0.0,0.800,0,-0.000,-0.000,1.638,-0.000,-0.000,4.385,-0.000,-0.000,0.052,0.029,0.800,0.001,0.005,9.862,-0.007,0.019,0.006,1012.150,15.000,9.157,45.0000000,-122.0000000,9.170,0.000,0.000,0.000,8,00:00:00,-0.540,-0.080,0.010
0.8200000000000004,0.0,0.820,0,-0.000,-0.000,1.323,-0.000,-0.000,3.657,0.000,-0.000,0.002,0.171,0.820,0.009,-0.028,9.812,-0.018,0.001,-0.006,1013.490,15.000,-1.997,45.0000000,-122.0000000,-2.010,0.000,0.000,0.000,8,00:00:00,-0.100,-0.140,-0.010
0.8400000000000004,0.0,0.840,0,-0.000,-0.000,1.129,-0.000,-0.000,3.186,0.000,0.000,0.010,0.408,0.840,-0.013,-0.069,9.820,-0.001,0.010,0.011,1013.360,15.000,-0.915,45.0000000,-122.0000000,-0.920,0.000,0.000,0.000,8,00:00:00,0.860,-0.210,0.480
0.8600000000000004,0.0,0.860,0,-0.000,-0.000,1.220,-0.000,-0.000,3.230,0.000,-0.000,-0.091,0.274,0.860,-0.038,0.026,9.718,-0.017,-0.004,0.021,1012.990,15.000,2.164,45.0000000,-122.0000000,2.170,0.000,0.000,0.000,8,00:00:00,-0.310,0.390,-0.100
0.8800000000000004,0.0,0.880,0,-0.000,-0.000,1.317,-0.000,-0.000,3.285,0.000,-0.000,-0.040,0.948,0.880,0.162,-0.001,9.768,0.007,0.007,0.002,1012.970,15.000,2.330,45.0000000,-122.0000000,2.310,0.000,0.000,0.000,8,00:00:00,0.390,-0.000,0.440
0.9000000000000005,0.0,0.900,0,-0.000,-0.000,0.979,-0.000,-0.000,2.621,-0.000,0.000,0.032,0.132,0.900,-0.022,0.006,9.841,0.004,-0.020,-0.009,1013.580,15.000,-2.746,45.0000000,-122.0000000,-2.780,0.000,0.000,0.000,8,00:00:00,-0.270,0.860,0.160
0.9200000000000005,0.0,0.920,0,-0.000,-0.000,0.700,-0.000,-0.000,2.086,-0.000,0.000,-0.009,0.197,0.920,-0.030,0.015,9.801,-0.013,0.001,-0.012,1013.530,15.000,-2.330,45.0000000,-122.0000000,-2.310,0.000,0.000,0.000,8,00:00:00,-0.570,-1.230,-0.040
0.9400000000000005,0.0,0.940,0,-0.000,-0.000,0.816,-0.000,-0.000,2.204,-0.000,-0.000,0.046,0.534,0.940,0.087,0.029,9.856,0.004,0.000,0.005,1012.970,15.000,2.330,45.0000000,-122.0000000,2.330,0.000,0.000,0.000,8,00:00:00,-0.420,-0.200,-0.810
0.9600000000000005,0.0,0.960,0,-0.000,-0.000,0.266,-0.000,-0.000,1.285,-0.000,-0.000,0.019,0.147,0.960,0.012,0.022,9.829,0.005,-0.002,-0.005,1013.970,15.000,-5.989,45.0000000,-122.0000000,-6.030,0.000,0.000,0.000,8,00:00:00,0.330,-0.920,-0.190
0.9800000000000005,0.0,0.980,0,-0.000,-0.000,-0.060,-0.000,0.000,0.750,-0.000,0.000,-0.066,0.022,0.980,0.003,-0.002,9.744,0.004,0.017,-0.002,1013.680,15.000,-3.577,45.0000000,-122.0000000,-3.590,0.000,0.000,0.000,8,00:00:00,-0.070,-0.840,-0.250
1.0000000000000004,0.0,1.000,0,-0.000,-0.000,0.123,-0.000,0.000,0.999,-0.000,-0.000,-0.051,0.031,1.000,0.005,0.002,9.759,-0.013,0.004,-0.004,1012.910,15.000,2.829,45.0000000,-122.0000000,2.870,0.000,0.000,0.000,8,00:00:00,-0.710,0.610,-0.490
1.0200000000000005,0.0,1.020,0,-0.000,-0.000,0.039,-0.000,0.000,0.848,0.000,-0.000,0.022,0.106,1.020,-0.004,0.018,9.832,0.018,-0.002,-0.003,1013.320,15.000,-0.582,45.0000000,-122.0000000,-0.580,0.000,0.000,0.000,8,00:00:00,0.650,-0.900,0.570
1.0400000000000005,0.0,1.040,0,-0.000,-0.000,0.442,-0.000,0.000,1.400,-0.000,0.000,-0.037,0.626,1.040,0.097,-0.046,9.772,0.003,0.003,-0.006,1012.530,15.000,5.993,45.0000000,-122.0000000,5.990,0.000,0.000,0.000,8,00:00:00,-0.350,-0.560,0.120
1.0600000000000005,0.0,1.060,0,-0.000,-0.000,0.371,-0.000,0.000,1.261,0.000,-0.000,0.049,0.317,1.060,0.007,-0.054,9.859,-0.018,0.000,-0.007,1013.280,15.000,-0.250,45.0000000,-122.0000000,-0.280,0.000,0.000,0.000,8,00:00:00,0.040,-0.250,-0.290
1.0800000000000005,0.0,1.080,0,-0.000,-0.000,0.415,-0.000,0.000,1.286,-0.000,0.000,-0.051,0.491,1.080,-0.083,0.008,9.759,-0.010,0.017,0.008,1013.090,15.000,1.331,45.0000000,-122.0000000,1.340,0.000,0.000,0.000,8,00:00:00,-0.080,-0.470,0.460
1.1000000000000005,0.0,1.100,0,-0.000,-0.000,0.271,-0.000,0.000,1.054,-0.000,0.000,-0.129,0.469,1.100,0.072,-0.033,9.681,-0.002,-0.002,0.006,1013.410,15.000,-1.331,45.0000000,-122.0000000,-1.320,0.000,0.000,0.000,8,00:00:00,-0.680,-0.080,0.620
1.1200000000000006,0.0,1.120,0,-0.000,-0.000,0.528,-0.000,-0.000,1.368,-0.000,-0.000,0.003,0.094,1.120,-0.011,-0.012,9.813,0.012,0.004,0.017,1012.720,15.000,4.411,45.0000000,-122.0000000,4.450,0.000,0.000,0.000,8,00:00:00,-0.160,0.030,-0.230
1.1400000000000006,0.0,1.140,0,-0.000,-0.000,0.563,-0.000,-0.000,1.377,-0.000,0.000,-0.030,0.203,1.140,0.028,-0.020,9.780,-0.025,-0.002,0.010,1013.090,15.000,1.331,45.0000000,-122.0000000,1.360,0.000,0.000,0.000,8,00:00:00,0.660,0.430,-0.190
1.1600000000000006,0.0,1.160,0,-0.000,-0.000,0.755,-0.000,-0.000,1.589,0.000,-0.000,0.033,0.393,1.160,0.060,-0.030,9.843,-0.010,0.006,0.020,1012.800,15.000,3.745,45.0000000,-122.0000000,3.740,0.000,0.000,0.000,8,00:00:00,-0.040,-0.030,0.540
1.1800000000000006,0.0,1.180,0,-0.000,-0.000,0.049,-0.000,-0.000,0.659,-0.000,0.000,0.056,0.161,1.180,-0.026,0.008,9.866,-0.001,-0.011,0.007,1014.440,15.000,-9.897,45.0000000,-122.0000000,-9.880,0.000,0.000,0.000,8,00:00:00,0.040,-0.200,0.070
1.2000000000000006,0.0,1.200,0,-0.000,-0.000,-0.267,-0.000,-0.000,0.252,-0.000,-0.000,0.059,0.480,1.200,0.044,0.070,9.868,-0.002,-0.002,0.000,1013.780,15.000,-4.409,45.0000000,-122.0000000,-4.430,0.000,0.000,0.000,8,00:00:00,-0.060,0.160,0.100
1.2200000000000006,0.0,1.220,0,-0.000,-0.000,0.295,-0.000,-0.000,0.932,0.000,-0.000,0.010,0.411,1.220,-0.070,0.005,9.820,0.016,0.003,0.014,1012.140,15.000,9.240,45.0000000,-122.0000000,9.280,0.000,0.000,0.000,8,00:00:00,-0.710,0.260,0.070
1.2400000000000007,0.0,1.240,0,-0.000,-0.000,-0.067,-0.000,-0.000,0.476,0.000,-0.000,0.044,0.232,1.240,-0.039,0.006,9.854,-0.008,-0.006,0.000,1013.870,15.000,-5.158,45.0000000,-122.0000000,-5.160,0.000,0.000,0.000,8,00:00:00,-0.250,-0.070,-0.120
1.2600000000000007,0.0,1.260,0,-0.000,-0.000,-0.135,-0.000,-0.000,0.384,-0.000,-0.000,0.008,0.386,1.260,0.027,0.060,9.818,-0.007,-0.003,-0.013,1013.330,15.000,-0.666,45.0000000,-122.0000000,-0.660,0.000,0.000,0.000,8,00:00:00,0.430,-0.610,-0.210
1.2800000000000007,0.0,1.280,0,-0.000,-0.000,-0.645,-0.000,-0.000,-0.218,-0.000,-0.000,0.035,0.762,1.280,0.108,0.073,9.844,-0.008,-0.011,-0.006,1014.220,15.000,-8.068,45.0000000,-122.0000000,-8.040,0.000,0.000,0.000,8,00:00:00,-0.420,-0.530,1.180
1.3000000000000007,0.0,1.300,0,-0.000,-0.000,-0.922,-0.000,-0.000,-0.531,0.000,-0.000,-0.054,0.120,1.300,0.020,-0.003,9.756,-0.009,-0.001,-0.029,1013.800,15.000,-4.575,45.0000000,-122.0000000,-4.590,0.000,0.000,0.000,8,00:00:00,-0.270,1.090,-0.050
1.3200000000000007,0.0,1.320,0,-0.000,-0.000,-1.111,-0.000,-0.000,-0.734,0.000,0.000,-0.046,0.223,1.320,0.034,0.017,9.764,-0.003,-0.006,-0.021,1013.650,15.000,-3.328,45.0000000,-122.0000000,-3.320,0.000,0.000,0.000,8,00:00:00,-0.460,-0.390,-0.720
1.3400000000000007,0.0,1.340,0,-0.000,-0.000,-1.023,-0.000,-0.000,-0.619,-0.000,-0.000,0.027,0.314,1.340,-0.051,-0.017,9.837,0.006,-0.013,-0.012,1013.090,15.000,1.331,45.0000000,-122.0000000,1.350,0.000,0.000,0.000,8,00:00:00,0.450,0.410,0.410
1.3600000000000008,0.0,1.360,0,-0.000,-0.000,-0.863,-0.000,-0.000,-0.430,0.000,0.000,-0.002,0.246,1.360,-0.036,-0.022,9.808,-0.010,-0.004,0.001,1012.930,15.000,2.663,45.0000000,-122.0000000,2.700,0.000,0.000,0.000,8,00:00:00,-0.680,-0.190,-0.010
1.3800000000000008,0.0,1.380,0,-0.000,-0.000,-1.139,-0.000,-0.000,-0.719,-0.000,0.000,0.036,0.239,1.380,-0.039,0.011,9.846,0.007,0.002,0.020,1013.850,15.000,-4.991,45.0000000,-122.0000000,-4.960,0.000,0.000,0.000,8,00:00:00,0.120,-0.720,1.040
1.4000000000000008,0.0,1.400,0,-0.000,-0.000,-1.076,-0.000,0.000,-0.636,0.000,0.000,0.039,0.166,1.400,0.024,0.016,9.848,-0.011,-0.006,0.001,1013.140,15.000,0.915,45.0000000,-122.0000000,0.960,0.000,0.000,0.000,8,00:00:00,-0.590,0.330,0.310
1.4200000000000008,0.0,1.420,0,-0.000,-0.000,-1.179,-0.000,-0.000,-0.732,0.000,-0.000,-0.083,0.147,1.420,-0.017,0.019,9.727,-0.001,0.020,-0.005,1013.500,15.000,-2.080,45.0000000,-122.0000000,-2.100,0.000,0.000,0.000,8,00:00:00,-0.410,-0.350,-0.290
1.4400000000000008,0.0,1.440,0,-0.000,-0.000,-1.228,-0.000,-0.000,-0.767,-0.000,-0.000,0.013,0.658,1.440,0.091,0.067,9.823,0.014,-0.009,0.005,1013.390,15.000,-1.165,45.0000000,-122.0000000,-1.130,0.000,0.000,0.000,8,00:00:00,-0.920,-0.420,0.430
1.4600000000000009,0.0,1.460,0,-0.000,-0.000,-1.129,-0.000,-0.000,-0.649,-0.000,0.000,0.083,0.618,1.460,-0.106,0.011,9.892,0.003,0.011,0.010,1013.060,15.000,1.581,45.0000000,-122.0000000,1.560,0.000,0.000,0.000,8,00:00:00,-0.650,-0.620,-0.110
1.4800000000000009,0.0,1.480,0,-0.000,-0.000,-1.126,-0.000,-0.000,-0.632,-0.000,-0.000,0.016,0.122,1.480,0.020,0.006,9.826,-0.012,-0.001,-0.008,1013.270,15.000,-0.166,45.0000000,-122.0000000,-0.180,0.000,0.000,0.000,8,00:00:00,0.220,0.270,-0.400
1.5000000000000009,0.0,1.500,0,-0.000,-0.000,-0.912,-0.000,-0.000,-0.405,-0.000,-0.000,0.061,0.199,1.500,0.024,0.025,9.871,0.003,0.002,0.008,1012.780,15.000,3.912,45.0000000,-122.0000000,3.890,0.000,0.000,0.000,8,00:00:00,0.690,0.810,0.050
1.520000000000001,0.0,1.520,0,-0.000,-0.000,-0.988,-0.000,-0.000,-0.472,-0.000,-0.000,-0.026,0.178,1.520,0.022,0.021,9.784,0.016,-0.009,0.005,1013.440,15.000,-1.581,45.0000000,-122.0000000,-1.570,0.000,0.000,0.000,8,00:00:00,-0.020,1.040,-0.110
1.540000000000001,0.0,1.540,0,-0.000,-0.000,-0.721,-0.000,-0.000,-0.204,0.000,0.000,0.008,0.211,1.540,-0.035,-0.009,9.818,0.003,0.007,0.015,1012.630,15.000,5.160,45.0000000,-122.0000000,5.130,0.000,0.000,0.000,8,00:00:00,1.060,0.740,-0.460
1.560000000000001,0.0,1.560,0,-0.000,-0.000,-0.560,-0.000,-0.000,-0.046,0.000,-0.000,0.026,0.691,1.560,0.048,-0.108,9.835,0.001,0.009,-0.001,1012.860,15.000,3.246,45.0000000,-122.0000000,3.240,0.000,0.000,0.000,8,00:00:00,0.090,0.100,0.310
1.580000000000001,0.0,1.580,0,-0.000,-0.000,-0.378,-0.000,-0.000,0.127,-0.000,-0.000,-0.018,0.372,1.580,0.062,0.014,9.792,0.004,0.019,0.007,1012.790,15.000,3.828,45.0000000,-122.0000000,3.810,0.000,0.000,0.000,8,00:00:00,0.310,0.960,-0.530
1.600000000000001,0.0,1.600,0,-0.000,-0.000,-0.135,-0.000,-0.000,0.350,0.000,0.000,-0.086,0.289,1.600,-0.030,-0.039,9.723,-0.002,0.010,0.025,1012.620,15.000,5.243,45.0000000,-122.0000000,5.290,0.000,0.000,0.000,8,00:00:00,0.830,-0.250,-0.730
