Sim_Time,Sim_Alt,State - Time (s),State - Flight Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),State - Off-Vert Angle (deg),State - Time in Stage (s),HITL_Accelerometer - Acc X (m/s^2),HITL_Accelerometer - Acc Y (m/s^2),HITL_Accelerometer - Acc Z (m/s^2),HITL_Gyroscope - Gyro X (rad/s),HITL_Gyroscope - Gyro Y (rad/s),HITL_Gyroscope - Gyro Z (rad/s),HITL_Barometer - Pres (hPa),HITL_Barometer - Temp (C),HITL_Barometer - Alt ASL (m),HITL_GPS - Lat (deg),HITL_GPS - Lon (deg),HITL_GPS - Alt (m),HITL_GPS - vN (m/s),HITL_GPS - vE (m/s),HITL_GPS - vD (m/s),HITL_GPS - Fix Quality,HITL_GPS - Time of Day,HITL_Magnetometer - Mag X (uT),HITL_Magnetometer - Mag Y (uT),HITL_Magnetometer - Mag Z (uT)
0.34,0.0,0.340,0,-0.000,-0.000,0.299,0.000,-0.000,-1.426,0.000,0.000,0.026,0.230,0.340,-0.026,-0.030,9.836,0.001,0.007,-0.009,1013.660,15.000,-3.411,45.0000000,-122.0000000,-3.440,0.000,0.000,0.000,8,00:00:00,0.710,-0.180,-0.120
0.36000000000000004,0.0,0.360,0,-0.000,-0.000,-0.659,0.000,-0.000,-5.169,0.000,0.000,0.030,0.216,0.360,0.020,0.031,9.840,-0.020,-0.010,-0.015,1013.710,15.000,-3.827,45.0000000,-122.0000000,-3.800,0.000,0.000,0.000,8,00:00:00,0.770,0.310,0.080
0.38000000000000006,0.0,0.380,0,-0.000,-0.000,-0.302,0.000,-0.000,-3.409,0.000,0.000,0.003,0.577,0.380,0.010,0.098,9.813,0.005,-0.018,-0.005,1012.950,15.000,2.497,45.0000000,-122.0000000,2.500,0.000,0.000,0.000,8,00:00:00,-0.840,-1.030,0.550
0.4000000000000001,0.0,0.400,0,0.000,-0.000,-0.875,0.000,-0.000,-5.247,-0.000,0.000,-0.034,0.554,0.400,-0.095,0.004,9.776,0.012,-0.021,-0.010,1013.550,15.000,-2.496,45.0000000,-122.0000000,-2.520,0.000,0.000,0.000,8,00:00:00,-0.240,-0.790,-0.910
0.4200000000000001,0.0,0.420,0,0.000,-0.000,-0.969,0.000,-0.000,-5.210,-0.000,-0.000,-0.049,0.653,0.420,0.104,0.040,9.761,0.010,-0.003,0.017,1013.270,15.000,-0.166,45.0000000,-122.0000000,-0.210,0.000,0.000,0.000,8,00:00:00,0.180,-0.590,-0.080
0.4400000000000001,0.0,0.440,0,0.000,-0.000,-2.136,-0.000,-0.000,-8.744,-0.000,-0.000,-0.046,0.132,0.440,0.015,0.017,9.764,0.023,-0.016,0.025,1014.080,15.000,-6.904,45.0000000,-122.0000000,-6.900,0.000,0.000,0.000,8,00:00:00,-0.780,-0.570,0.170
0.46000000000000013,0.0,0.460,0,0.000,-0.000,-2.107,0.000,-0.000,-8.095,0.000,0.000,-0.014,0.194,0.460,0.033,0.002,9.796,-0.002,-0.011,-0.011,1013.280,15.000,-0.250,45.0000000,-122.0000000,-0.260,0.000,0.000,0.000,8,00:00:00,0.280,-0.190,-0.720
0.48000000000000015,0.0,0.480,0,0.000,-0.000,-2.465,0.000,-0.000,-8.694,0.000,-0.000,-0.058,0.458,0.480,-0.075,0.020,9.752,0.014,0.009,0.011,1013.590,15.000,-2.829,45.0000000,-122.0000000,-2.850,0.000,0.000,0.000,8,00:00:00,0.020,0.100,0.100
0.5000000000000001,0.0,0.500,0,0.000,-0.000,-1.609,0.000,-0.000,-5.671,0.000,0.000,0.020,0.273,0.500,0.021,0.042,9.830,-0.008,-0.004,-0.010,1012.620,15.000,5.243,45.0000000,-122.0000000,5.270,0.000,0.000,0.000,8,00:00:00,-0.310,0.110,-0.900
0.5200000000000001,0.0,0.520,0,0.000,-0.000,-1.076,0.000,-0.000,-3.845,-0.000,-0.000,0.031,0.221,0.520,0.031,0.022,9.841,0.010,0.002,-0.014,1012.810,15.000,3.662,45.0000000,-122.0000000,3.690,0.000,0.000,0.000,8,00:00:00,0.010,-1.310,-0.400
0.5400000000000001,0.0,0.540,0,0.000,-0.000,-0.167,0.000,-0.000,-1.163,-0.000,0.000,-0.087,0.643,0.540,-0.031,0.105,9.723,0.011,0.024,0.003,1012.420,15.000,6.909,45.0000000,-122.0000000,6.940,0.000,0.000,0.000,8,00:00:00,-0.360,0.130,0.150
0.5600000000000002,0.0,0.560,0,0.000,-0.000,-0.415,0.000,-0.000,-1.754,0.000,-0.000,-0.029,0.156,0.560,0.026,-0.006,9.781,0.017,-0.007,-0.000,1013.390,15.000,-1.165,45.0000000,-122.0000000,-1.150,0.000,0.000,0.000,8,00:00:00,0.520,0.710,-0.040
0.5800000000000002,0.0,0.580,0,0.000,-0.000,-0.761,0.000,-0.000,-2.544,-0.000,-0.000,0.025,0.321,0.580,0.012,0.054,9.835,-0.010,-0.000,0.010,1013.510,15.000,-2.163,45.0000000,-122.0000000,-2.140,0.000,0.000,0.000,8,00:00:00,-0.550,0.050,-0.330
0.6000000000000002,0.0,0.600,0,0.000,-0.000,0.011,0.000,0.000,-0.520,0.000,0.000,0.015,0.096,0.600,-0.015,-0.008,9.825,0.004,0.010,-0.003,1012.450,15.000,6.659,45.0000000,-122.0000000,6.690,0.000,0.000,0.000,8,00:00:00,-0.780,0.200,-0.110
0.6200000000000002,0.0,0.620,0,0.000,-0.000,0.169,0.000,-0.000,-0.121,0.000,-0.000,-0.012,0.644,0.620,-0.071,0.084,9.798,0.019,0.007,0.014,1012.990,15.000,2.164,45.0000000,-122.0000000,2.130,0.000,0.000,0.000,8,00:00:00,1.090,-0.530,0.000
0.6400000000000002,0.0,0.640,0,0.000,-0.000,-0.544,0.000,-0.000,-1.760,-0.000,-0.000,0.014,0.894,0.640,0.093,0.122,9.823,0.002,0.013,-0.014,1013.880,15.000,-5.241,45.0000000,-122.0000000,-5.230,0.000,0.000,0.000,8,00:00:00,0.360,-0.370,-0.220
0.6600000000000003,0.0,0.660,0,0.000,-0.000,-1.589,-0.000,-0.000,-4.018,-0.000,-0.000,-0.030,0.146,0.660,0.021,0.013,9.780,0.012,-0.009,-0.005,1014.310,15.000,-8.816,45.0000000,-122.0000000,-8.800,0.000,0.000,0.000,8,00:00:00,-0.100,0.470,-0.400
0.6800000000000003,0.0,0.680,0,0.000,-0.000,-1.678,-0.000,-0.000,-4.036,-0.000,0.000,0.028,0.193,0.680,0.007,-0.032,9.838,0.003,0.013,0.012,1013.370,15.000,-0.998,45.0000000,-122.0000000,-1.000,0.000,0.000,0.000,8,00:00:00,0.710,-0.340,-0.270
0.7000000000000003,0.0,0.700,0,0.000,-0.000,-2.199,-0.000,-0.000,-4.966,-0.000,0.000,0.041,0.726,0.700,0.009,-0.124,9.850,-0.022,0.010,-0.008,1013.870,15.000,-5.158,45.0000000,-122.0000000,-5.200,0.000,0.000,0.000,8,00:00:00,-0.880,0.160,0.410
0.7200000000000003,0.0,0.720,0,-0.000,-0.000,-2.095,-0.000,-0.000,-4.548,-0.000,-0.000,0.017,0.238,0.720,-0.041,-0.001,9.827,-0.014,0.002,0.009,1013.200,15.000,0.416,45.0000000,-122.0000000,0.390,0.000,0.000,0.000,8,00:00:00,-0.190,-0.560,0.190
0.7400000000000003,0.0,0.740,0,-0.000,-0.000,-1.461,-0.000,-0.000,-3.098,0.000,0.000,0.009,0.654,0.740,-0.016,-0.111,9.819,-0.003,0.009,0.002,1012.560,15.000,5.743,45.0000000,-122.0000000,5.730,0.000,0.000,0.000,8,00:00:00,0.370,0.460,-1.360
0.7600000000000003,0.0,0.760,0,-0.000,-0.000,-1.643,-0.000,0.000,-3.333,0.000,0.000,-0.036,0.231,0.760,-0.029,-0.027,9.774,-0.017,0.005,-0.003,1013.490,15.000,-1.997,45.0000000,-122.0000000,-1.980,0.000,0.000,0.000,8,00:00:00,-0.310,0.170,0.490
0.7800000000000004,0.0,0.780,0,-0.000,-0.000,-1.617,-0.000,-0.000,-3.158,0.000,-0.000,0.003,0.272,0.780,-0.038,0.027,9.813,-0.025,-0.019,0.009,1013.250,15.000,0.000,45.0000000,-122.0000000,-0.000,0.000,0.000,0.000,8,00:00:00,-0.040,-0.100,-0.580
0.8000000000000004,0.0,0.800,0,-0.000,-0.000,-1.968,-0.000,-0.000,-3.690,-0.000,-0.000,-0.015,0.376,0.800,0.002,0.064,9.795,0.015,-0.005,-0.006,1013.730,15.000,-3.993,45.0000000,-122.0000000,-4.030,0.000,0.000,0.000,8,00:00:00,-0.070,-0.190,-0.160
0.8200000000000004,0.0,0.820,0,-0.000,-0.000,-1.717,-0.000,-0.000,-3.104,-0.000,-0.000,-0.028,0.420,0.820,-0.071,-0.005,9.782,-0.005,0.007,0.009,1012.980,15.000,2.247,45.0000000,-122.0000000,2.240,0.000,0.000,0.000,8,00:00:00,-0.280,0.030,-0.120
0.8400000000000004,0.0,0.840,0,-0.000,-0.000,-1.044,-0.000,-0.000,-1.807,0.000,0.000,0.033,0.316,0.840,0.009,0.053,9.843,0.003,0.025,0.005,1012.390,15.000,7.158,45.0000000,-122.0000000,7.140,0.000,0.000,0.000,8,00:00:00,1.040,0.570,-0.250
0.8600000000000004,0.0,0.860,0,-0.000,-0.000,-1.584,-0.000,-0.000,-2.676,-0.000,-0.000,-0.017,0.166,0.860,0.019,0.021,9.793,0.009,-0.017,-0.005,1013.980,15.000,-6.072,45.0000000,-122.0000000,-6.090,0.000,0.000,0.000,8,00:00:00,-0.980,-0.530,-0.320
0.8800000000000004,0.0,0.880,0,-0.000,-0.000,-1.554,-0.000,-0.000,-2.535,-0.000,0.000,-0.004,0.750,0.880,0.056,-0.116,9.806,-0.003,-0.001,0.011,1013.240,15.000,0.083,45.0000000,-122.0000000,0.120,0.000,0.000,0.000,8,00:00:00,0.260,-0.290,-0.570
0.9000000000000005,0.0,0.900,0,-0.000,-0.000,-1.449,-0.000,-0.000,-2.278,-0.000,-0.000,-0.011,0.557,0.900,-0.091,-0.029,9.799,0.010,-0.003,-0.011,1013.130,15.000,0.999,45.0000000,-122.0000000,0.990,0.000,0.000,0.000,8,00:00:00,0.060,-1.080,-0.000
0.9200000000000005,0.0,0.920,0,-0.000,-0.000,-1.495,-0.000,-0.000,-2.279,-0.000,0.000,-0.009,0.298,0.920,0.003,-0.051,9.801,0.013,-0.002,-0.024,1013.340,15.000,-0.749,45.0000000,-122.0000000,-0.770,0.000,0.000,0.000,8,00:00:00,0.030,0.650,-0.140
0.9400000000000005,0.0,0.940,0,-0.000,-0.000,-1.141,-0.000,-0.000,-1.648,-0.000,0.000,-0.009,0.265,0.940,-0.033,0.032,9.800,-0.014,0.009,-0.005,1012.750,15.000,4.161,45.0000000,-122.0000000,4.180,0.000,0.000,0.000,8,00:00:00,-0.060,0.640,-0.210
0.9600000000000005,0.0,0.960,0,-0.000,-0.000,-1.048,-0.000,-0.000,-1.456,-0.000,0.000,-0.149,0.477,0.960,0.040,-0.070,9.661,0.000,0.007,0.001,1013.110,15.000,1.165,45.0000000,-122.0000000,1.200,0.000,0.000,0.000,8,00:00:00,0.010,-0.390,0.720
0.9800000000000005,0.0,0.980,0,-0.000,-0.000,-1.103,-0.000,-0.000,-1.495,0.000,-0.000,0.036,0.489,0.980,0.024,-0.081,9.845,-0.009,-0.009,0.002,1013.330,15.000,-0.666,45.0000000,-122.0000000,-0.650,0.000,0.000,0.000,8,00:00:00,0.540,0.560,0.830
1.0000000000000004,0.0,1.000,0,-0.000,-0.000,-1.515,-0.000,-0.000,-2.062,0.000,-0.000,0.040,0.232,1.000,-0.035,0.019,9.850,0.001,-0.003,0.006,1013.900,15.000,-5.407,45.0000000,-122.0000000,-5.400,0.000,0.000,0.000,8,00:00:00,-0.130,0.530,-0.550
1.0200000000000005,0.0,1.020,0,-0.000,-0.000,-1.689,-0.000,-0.000,-2.255,0.000,0.000,0.017,0.347,1.020,-0.058,-0.014,9.827,-0.013,0.010,-0.009,1013.560,15.000,-2.579,45.0000000,-122.0000000,-2.560,0.000,0.000,0.000,8,00:00:00,0.970,-0.700,1.330
1.0400000000000005,0.0,1.040,0,-0.000,-0.000,-2.180,-0.000,-0.000,-2.890,0.000,0.000,0.109,0.334,1.040,-0.022,-0.053,9.918,-0.003,0.006,-0.012,1014.100,15.000,-7.070,45.0000000,-122.0000000,-7.080,0.000,0.000,0.000,8,00:00:00,-0.100,-1.010,-0.970
1.0600000000000005,0.0,1.060,0,-0.000,-0.000,-2.263,-0.000,-0.000,-2.925,-0.000,-0.000,0.001,0.050,1.060,-0.003,-0.008,9.810,-0.013,-0.006,-0.003,1013.470,15.000,-1.830,45.0000000,-122.0000000,-1.800,0.000,0.000,0.000,8,00:00:00,-0.340,0.120,0.250
1.0800000000000005,0.0,1.080,0,-0.000,-0.000,-2.663,-0.000,-0.000,-3.393,0.000,0.000,0.097,0.461,1.080,0.079,0.008,9.907,-0.002,0.009,-0.006,1014.020,15.000,-6.405,45.0000000,-122.0000000,-6.410,0.000,0.000,0.000,8,00:00:00,1.610,-0.010,-0.460
1.1000000000000005,0.0,1.100,0,-0.000,-0.000,-2.686,-0.000,-0.000,-3.332,0.000,-0.000,0.020,0.272,1.100,-0.043,0.018,9.830,-0.007,-0.011,0.006,1013.410,15.000,-1.331,45.0000000,-122.0000000,-1.290,0.000,0.000,0.000,8,00:00:00,0.360,-0.020,-0.000
1.1200000000000006,0.0,1.120,0,-0.000,-0.000,-2.422,-0.000,-0.000,-2.894,-0.000,0.000,-0.024,0.090,1.120,-0.004,0.015,9.786,0.004,0.017,-0.008,1012.910,15.000,2.829,45.0000000,-122.0000000,2.800,0.000,0.000,0.000,8,00:00:00,0.420,0.370,0.160
1.1400000000000006,0.0,1.140,0,-0.000,-0.000,-2.201,-0.000,-0.000,-2.529,-0.000,0.000,0.037,0.476,1.140,0.057,-0.058,9.847,-0.003,-0.012,-0.013,1012.960,15.000,2.413,45.0000000,-122.0000000,2.400,0.000,0.000,0.000,8,00:00:00,0.280,0.630,0.320
1.1600000000000006,0.0,1.160,0,-0.000,-0.000,-1.861,-0.000,-0.000,-2.025,-0.000,-0.000,0.136,0.024,1.160,0.004,0.002,9.946,0.002,0.002,-0.005,1012.720,15.000,4.411,45.0000000,-122.0000000,4.380,0.000,0.000,0.000,8,00:00:00,-0.330,-0.010,-0.160
1.1800000000000006,0.0,1.180,0,-0.000,-0.000,-2.059,-0.000,-0.000,-2.224,0.000,-0.000,-0.000,0.229,1.180,-0.036,0.016,9.810,-0.003,0.003,0.004,1013.680,15.000,-3.577,45.0000000,-122.0000000,-3.610,0.000,0.000,0.000,8,00:00:00,-1.010,0.070,0.280
1.2000000000000006,0.0,1.200,0,-0.000,-0.000,-1.948,-0.000,-0.000,-2.031,-0.000,-0.000,-0.040,0.526,1.200,0.086,0.025,9.769,-0.009,0.015,-0.016,1013.120,15.000,1.082,45.0000000,-122.0000000,1.080,0.000,0.000,0.000,8,00:00:00,-0.100,0.900,0.900
1.2200000000000006,0.0,1.220,0,-0.000,-0.000,-1.800,-0.000,-0.000,-1.802,0.000,-0.000,-0.027,0.237,1.220,-0.030,0.027,9.783,0.003,-0.008,-0.012,1013.040,15.000,1.748,45.0000000,-122.0000000,1.720,0.000,0.000,0.000,8,00:00:00,-0.210,-0.300,1.000
1.2400000000000007,0.0,1.240,0,-0.000,-0.000,-1.625,-0.000,-0.000,-1.545,-0.000,0.000,0.159,0.236,1.240,0.031,-0.027,9.969,0.003,-0.003,0.019,1012.970,15.000,2.330,45.0000000,-122.0000000,2.320,0.000,0.000,0.000,8,00:00:00,0.100,-0.740,-0.220
1.2600000000000007,0.0,1.260,0,-0.000,-0.000,-2.017,-0.000,-0.000,-1.971,-0.000,-0.000,0.028,0.567,1.260,-0.059,-0.078,9.838,-0.010,-0.009,-0.010,1014.070,15.000,-6.821,45.0000000,-122.0000000,-6.800,0.000,0.000,0.000,8,00:00:00,0.620,0.120,-0.090
1.2800000000000007,0.0,1.280,0,-0.000,-0.000,-2.398,-0.000,-0.000,-2.367,-0.000,-0.000,0.077,0.119,1.280,0.013,0.016,9.887,0.000,0.001,-0.013,1014.090,15.000,-6.987,45.0000000,-122.0000000,-6.960,0.000,0.000,0.000,8,00:00:00,0.580,0.150,-0.210
1.3000000000000007,0.0,1.300,0,-0.000,-0.000,-1.925,-0.000,-0.000,-1.770,0.000,0.000,0.055,0.430,1.300,0.074,0.005,9.865,-0.014,0.007,-0.021,1012.400,15.000,7.075,45.0000000,-122.0000000,7.060,0.000,0.000,0.000,8,00:00:00,0.410,0.980,0.110
1.3200000000000007,0.0,1.320,0,-0.000,-0.000,-1.603,-0.000,-0.000,-1.366,0.000,0.000,0.039,0.676,1.320,-0.106,-0.047,9.848,-0.003,0.004,0.003,1012.660,15.000,4.910,45.0000000,-122.0000000,4.880,0.000,0.000,0.000,8,00:00:00,0.010,-0.850,0.400
1.3400000000000007,0.0,1.340,0,-0.000,-0.000,-1.354,-0.000,-0.000,-1.060,0.000,0.000,-0.072,0.121,1.340,-0.020,-0.005,9.738,0.002,0.010,0.010,1012.780,15.000,3.912,45.0000000,-122.0000000,3.900,0.000,0.000,0.000,8,00:00:00,-0.240,-0.360,0.330
1.3600000000000008,0.0,1.360,0,-0.000,-0.000,-1.633,-0.000,-0.000,-1.344,0.000,0.000,-0.081,0.444,1.360,-0.044,-0.061,9.729,-0.002,0.010,0.004,1013.870,15.000,-5.158,45.0000000,-122.0000000,-5.150,0.000,0.000,0.000,8,00:00:00,-0.140,0.320,0.290
1.3800000000000008,0.0,1.380,0,-0.000,-0.000,-1.483,-0.000,-0.000,-1.152,-0.000,-0.000,0.043,0.184,1.380,-0.029,-0.013,9.853,-0.002,-0.001,-0.015,1012.980,15.000,2.247,45.0000000,-122.0000000,2.250,0.000,0.000,0.000,8,00:00:00,-0.760,0.270,-0.060
1.4000000000000008,0.0,1.400,0,-0.000,-0.000,-1.529,-0.000,-0.000,-1.176,0.000,-0.000,-0.027,0.418,1.400,0.011,-0.070,9.783,0.011,0.029,-0.002,1013.390,15.000,-1.165,45.0000000,-122.0000000,-1.160,0.000,0.000,0.000,8,00:00:00,-0.190,-0.200,0.790
1.4200000000000008,0.0,1.420,0,-0.000,-0.000,-1.372,-0.000,-0.000,-0.987,0.000,-0.000,0.016,0.328,1.420,-0.001,0.056,9.826,-0.007,-0.013,0.004,1012.950,15.000,2.497,45.0000000,-122.0000000,2.540,0.000,0.000,0.000,8,00:00:00,-0.560,-0.670,-0.200
1.4400000000000008,0.0,1.440,0,-0.000,-0.000,-1.004,-0.000,-0.000,-0.585,0.000,0.000,-0.007,0.368,1.440,0.025,0.058,9.803,0.008,-0.008,0.005,1012.460,15.000,6.576,45.0000000,-122.0000000,6.600,0.000,0.000,0.000,8,00:00:00,-0.170,0.410,0.200
1.4600000000000009,0.0,1.460,0,-0.000,-0.000,-1.209,-0.000,-0.000,-0.781,-0.000,0.000,0.068,0.320,1.460,-0.009,0.054,9.878,-0.006,0.009,-0.008,1013.720,15.000,-3.910,45.0000000,-122.0000000,-3.940,0.000,0.000,0.000,8,00:00:00,0.210,-0.490,0.930
1.4800000000000009,0.0,1.480,0,-0.000,-0.000,-0.965,-0.000,-0.000,-0.519,-0.000,0.000,0.008,0.159,1.480,0.013,-0.024,9.818,-0.005,-0.002,-0.009,1012.710,15.000,4.494,45.0000000,-122.0000000,4.470,0.000,0.000,0.000,8,00:00:00,0.120,-1.090,0.010
1.5000000000000009,0.0,1.500,0,-0.000,-0.000,-1.015,-0.000,-0.000,-0.560,-0.000,-0.000,-0.071,0.466,1.500,0.018,0.077,9.739,-0.005,-0.006,0.005,1013.370,15.000,-0.998,45.0000000,-122.0000000,-0.980,0.000,0.000,0.000,8,00:00:00,-0.350,-0.030,0.120
1.520000000000001,0.0,1.520,0,-0.000,-0.000,-1.169,-0.000,-0.000,-0.699,0.000,0.000,0.053,0.517,1.520,-0.037,-0.081,9.862,0.010,0.000,-0.028,1013.620,15.000,-3.078,45.0000000,-122.0000000,-3.110,0.000,0.000,0.000,8,00:00:00,0.860,-0.040,-0.210
1.540000000000001,0.0,1.540,0,-0.000,-0.000,-1.341,-0.000,-0.000,-0.854,-0.000,0.000,-0.039,0.024,1.540,0.003,-0.003,9.771,0.016,0.003,-0.006,1013.680,15.000,-3.577,45.0000000,-122.0000000,-3.610,0.000,0.000,0.000,8,00:00:00,-0.380,-0.360,0.820
1.560000000000001,0.0,1.560,0,-0.000,-0.000,-1.676,-0.000,-0.000,-1.158,-0.000,0.000,0.004,0.363,1.560,0.043,-0.045,9.814,-0.005,-0.015,-0.014,1014.090,15.000,-6.987,45.0000000,-122.0000000,-6.960,0.000,0.000,0.000,8,00:00:00,0.030,-0.440,-0.010
1.580000000000001,0.0,1.580,0,-0.000,-0.000,-1.701,-0.000,-0.000,-1.159,0.000,-0.000,0.055,0.576,1.580,-0.029,0.095,9.864,0.006,-0.001,-0.003,1013.370,15.000,-0.998,45.0000000,-122.0000000,-1.010,0.000,0.000,0.000,8,00:00:00,0.600,0.460,0.700
1.600000000000001,0.0,1.600,0,-0.000,-0.000,-1.701,-0.000,-0.000,-1.136,0.000,0.000,0.073,0.139,1.600,-0.020,-0.013,9.883,0.001,0.001,-0.002,1013.310,15.000,-0.499,45.0000000,-122.0000000,-0.510,0.000,0.000,0.000,8,00:00:00,0.140,0.340,0.060
