Sim_Time,Sim_Alt,State - Time (s),State - Flight Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),State - Off-Vert Angle (deg),State - Time in Stage (s),HITL_Accelerometer - Acc X (m/s^2),HITL_Accelerometer - Acc Y (m/s^2),HITL_Accelerometer - Acc Z (m/s^2),HITL_Gyroscope - Gyro X (rad/s),HITL_Gyroscope - Gyro Y (rad/s),HITL_Gyroscope - Gyro Z (rad/s),HITL_Barometer - Pres (hPa),HITL_Barometer - Temp (C),HITL_Barometer - Alt ASL (m),HITL_GPS - Lat (deg),HITL_GPS - Lon (deg),HITL_GPS - Alt (m),HITL_GPS - vN (m/s),HITL_GPS - vE (m/s),HITL_GPS - vD (m/s),HITL_GPS - Fix Quality,HITL_GPS - Time of Day,HITL_Magnetometer - Mag X (uT),HITL_Magnetometer - Mag Y (uT),HITL_Magnetometer - Mag Z (uT)
0.9600000000000005,0.0,0.960,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.960,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
0.9800000000000005,0.0,0.980,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.980,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.0000000000000004,0.0,1.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.0200000000000005,0.0,1.020,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.020,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.0400000000000005,0.0,1.040,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.040,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.0600000000000005,0.0,1.060,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.060,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.0800000000000005,0.0,1.080,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.080,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.1000000000000005,0.0,1.100,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.100,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.1200000000000006,0.0,1.120,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.120,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.1400000000000006,0.0,1.140,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.140,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.1600000000000006,0.0,1.160,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.160,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.1800000000000006,0.0,1.180,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.180,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.2000000000000006,0.0,1.200,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.2200000000000006,0.0,1.220,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.220,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.2400000000000007,0.0,1.240,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.240,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.2600000000000007,0.0,1.260,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.260,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.2800000000000007,0.0,1.280,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.280,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.3000000000000007,0.0,1.300,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.300,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.3200000000000007,0.0,1.320,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.320,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.3400000000000007,0.0,1.340,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.340,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.3600000000000008,0.0,1.360,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.360,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.3800000000000008,0.0,1.380,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.380,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.4000000000000008,0.0,1.400,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.400,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.4200000000000008,0.0,1.420,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.420,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.4400000000000008,0.0,1.440,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.440,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.4600000000000009,0.0,1.460,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.460,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.4800000000000009,0.0,1.480,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.480,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.5000000000000009,0.0,1.500,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.520000000000001,0.0,1.520,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.520,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.540000000000001,0.0,1.540,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.540,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.560000000000001,0.0,1.560,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.560,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.580000000000001,0.0,1.580,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.580,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.600000000000001,0.0,1.600,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.600,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.620000000000001,0.0,1.620,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.620,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.640000000000001,0.0,1.640,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.640,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.660000000000001,0.0,1.660,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.660,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.680000000000001,0.0,1.680,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.680,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.700000000000001,0.0,1.700,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.700,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
1.720000000000001,0.0,1.720,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.720,0.000,0.000,9.810,0.000,0.000,0.000,1013.250,15.000,0.000,45.0000000,-122.0000000,0.000,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
